,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
0,SQL Data Analyst / BI Developer at M1 Management,"Johannesburg Region, Gauteng",Permanent Intermediate position,SciTech Placements (Pty) Ltd,"R35,000 - R45,000 per month",35000.0,02 Dec 2022,05 Jan 2023,34,34,https://www.careerjunction.co.za/sql-data-analyst-bi-developer-at-m1-management-job-2495004.aspx
1,Data Scientist,"Midrand, Gauteng",Permanent Senior position,Pinpoint One Human Resources,R Undisclosed,,02 Dec 2022,05 Jan 2023,34,34,https://www.careerjunction.co.za/data-scientist-job-2495003.aspx
2,Data Engineer - Remote at Abantu Staffing Solutions,"Eastern Cape, South Africa",Permanent Senior position,Abantu Staffing Solutions,R Undisclosed,,02 Dec 2022,01 Jan 2023,30,30,https://www.careerjunction.co.za/data-engineer-remote-at-abantu-staffing-solutions-job-2494997.aspx
3,M & E Officer (Data Quality) HIV/GBV (FTC) WRHI at AJ Personnel,"Johannesburg Region, Gauteng",Contract Intermediate position,AJ Personnel,R Undisclosed,,02 Dec 2022,01 Jan 2023,30,30,https://www.careerjunction.co.za/m-%26-e-officer-data-quality-hiv-gbv-ftc-wrhi-at-aj-personnel-job-2494987.aspx
4,Data Architect,"Midrand, Gauteng",Contract Specialist position,DCV Sabenza IT and Recruitment,Undisclosed,,02 Dec 2022,27 Dec 2022,25,25,https://www.careerjunction.co.za/data-architect-job-2493744.aspx
5,Data Modeller (JHB) at Datafin Recruitment,"Sandton, Gauteng",Permanent Executive position,Datafin,R Undisclosed,,02 Dec 2022,12 Dec 2022,10,10,https://www.careerjunction.co.za/data-modeller-jhb-at-datafin-recruitment-job-2492419.aspx
6,Data Architect LWR1243 at Mediro ICT,"Johannesburg Region, Gauteng",Contract Senior position,Mediro Application Consulting,R Undisclosed,,01 Dec 2022,23 Dec 2022,22,21,https://www.careerjunction.co.za/data-architect-lwr1243-at-mediro-ict-job-2493667.aspx
7,Senior Data Modeller (Hybrid) TB at Mediro ICT,"Pretoria Region, Gauteng",Contract Senior position,Mediro Application Consulting,R Undisclosed,,01 Dec 2022,30 Dec 2022,29,28,https://www.careerjunction.co.za/senior-data-modeller-hybrid-tb-at-mediro-ict-job-2494929.aspx
8,Data Engineer,"East London, Eastern Cape",Permanent Intermediate position,Staff Solutions,R Undisclosed,,01 Dec 2022,29 Dec 2022,28,27,https://www.careerjunction.co.za/data-engineer-job-2494857.aspx
9,Data Engineer,"Cape Town CBD, Western Cape
 / Work From Home",Permanent Intermediate position,BigTalent,"R50,000 - R75,000 per month",50000.0,01 Dec 2022,04 Jan 2023,34,33,https://www.careerjunction.co.za/data-engineer-job-2494832.aspx
10,Digital Data & Intelligence Director,"Cape Town Region, Western Cape",Permanent Management position,PeopleSolved,"R60,000 - R80,000 per month",60000.0,01 Dec 2022,08 Dec 2022,7,6,https://www.careerjunction.co.za/digital-data-%26-intelligence-director-job-2491306.aspx
11,Senior Project Mechanical Design Engineer (Data Centres),"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,SciTech Placements (Pty) Ltd,R Undisclosed,,01 Dec 2022,08 Dec 2022,7,6,https://www.careerjunction.co.za/senior-project-mechanical-design-engineer-data-centres-job-2493484.aspx
12,Data Scientist,"Tokai, Western Cape",Permanent Intermediate position,The Talent Experts,Undisclosed,,01 Dec 2022,26 Dec 2022,25,24,https://www.careerjunction.co.za/data-scientist-job-2493644.aspx
13,Solutions Architect: Data and Analytics at Datafin Recruitment,"Stellenbosch, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,01 Dec 2022,02 Dec 2022,1,0,https://www.careerjunction.co.za/solutions-architect-data-and-analytics-at-datafin-recruitment-job-2491282.aspx
14,Mid to Senior Data Engineer,"Johannesburg, Gauteng",Permanent Senior position,ProApp HR Solutions,"R60,000 - R85,000 per month",60000.0,01 Dec 2022,26 Dec 2022,25,24,https://www.careerjunction.co.za/mid-to-senior-data-engineer-job-2493557.aspx
15,Data Scientist (Data & Insights),"Stellenbosch, Western Cape",Permanent Intermediate position,Imperial Logistics,Undisclosed,,30 Nov 2022,03 Jan 2023,34,32,https://www.careerjunction.co.za/data-scientist-data-%26-insights-job-2494719.aspx
16,Mechanical Project Design Engineer (Ireland: Data Centres),"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,SciTech Placements (Pty) Ltd,R Undisclosed,,30 Nov 2022,09 Dec 2022,9,7,https://www.careerjunction.co.za/mechanical-project-design-engineer-ireland-data-centres-job-2493479.aspx
17,Lead Data Engineer,"Cape Town, Western Cape",Permanent Intermediate position,Hewitt Colenbrander Recruitment,R Undisclosed,,30 Nov 2022,20 Dec 2022,20,18,https://www.careerjunction.co.za/lead-data-engineer-job-2493551.aspx
18,Senior Mechanical Design Engineer (Ireland: Data centres),"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,SciTech Placements (Pty) Ltd,R Undisclosed,,30 Nov 2022,09 Dec 2022,9,7,https://www.careerjunction.co.za/senior-mechanical-design-engineer-ireland-data-centres-job-2493481.aspx
19,Data Engineer at Headhunters,"Garden Route, Western Cape",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,30 Nov 2022,30 Dec 2022,30,28,https://www.careerjunction.co.za/data-engineer-at-headhunters-job-2494744.aspx
20,Senior Project Electrical Design Engineer (Ireland Data Centre),"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,SciTech Placements (Pty) Ltd,R Undisclosed,,30 Nov 2022,08 Dec 2022,8,6,https://www.careerjunction.co.za/senior-project-electrical-design-engineer-ireland-data-centre-job-2493485.aspx
21,Data & DevOps Engineer,"Cape Town Region, Western Cape",Permanent Senior position,MIT Recruitment,Undisclosed,,30 Nov 2022,26 Dec 2022,26,24,https://www.careerjunction.co.za/data-%26-devops-engineer-job-2493504.aspx
22,Data Manager/Scientist (20 Months) Wits GRT  at AJ Personnel,"Johannesburg Region, Gauteng",Contract Intermediate position,AJ Personnel,R Undisclosed,,30 Nov 2022,30 Dec 2022,30,28,https://www.careerjunction.co.za/data-manager-scientist-20-months-wits-grt-at-aj-personnel-job-2494746.aspx
23,Senior Electrical Design Engineer (Ireland: Data Centres),"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,SciTech Placements (Pty) Ltd,R Undisclosed,,30 Nov 2022,09 Dec 2022,9,7,https://www.careerjunction.co.za/senior-electrical-design-engineer-ireland-data-centres-job-2493480.aspx
24,Data Engineer,"George, Western Cape",Permanent Specialist position,Rensearch Placements,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,32,https://www.careerjunction.co.za/data-engineer-job-2494699.aspx
25,Senior Data Warehouse Developer - Centurion - Up to R500 Per Hour at e-Merge IT Recruitment,"Centurion, Gauteng",Contract Senior position,e-Merge IT Recruitment,"R79,200 - R80,000 per month",79200.0,30 Nov 2022,03 Jan 2023,34,32,https://www.careerjunction.co.za/senior-data-warehouse-developer-centurion-up-to-r500-per-hour-at-e-merge-it-recruitment-job-2494695.aspx
26,Senior Data Engineer (SAS) - Johannesburg - Up to R1m Per Annum at e-Merge IT Recruitment,"Sandown, Gauteng",Permanent Senior position,e-Merge IT Recruitment,"R75,000 - R83,300 per month",75000.0,30 Nov 2022,03 Jan 2023,34,32,https://www.careerjunction.co.za/senior-data-engineer-sas-johannesburg-up-to-r1m-per-annum-at-e-merge-it-recruitment-job-2494672.aspx
27,Data Capture Clerk (Contractor),"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,30 Nov 2022,29 Dec 2022,29,27,https://www.careerjunction.co.za/data-capture-clerk-contractor-job-2494654.aspx
28,Data Analyst,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,30 Nov 2022,29 Dec 2022,29,27,https://www.careerjunction.co.za/data-analyst-job-2494651.aspx
29,Data Engineer at Headhunters,"Cape Town Region, Western Cape",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,30 Nov 2022,30 Dec 2022,30,28,https://www.careerjunction.co.za/data-engineer-at-headhunters-job-2494636.aspx
30,Data Analyst at Datonomy Solutions,"Johannesburg North (Johannesburg North), Gauteng",Contract Intermediate position,Datonomy Solutions (Cape Town),"R70,000 - R90,000 per month",70000.0,30 Nov 2022,19 Dec 2022,19,17,https://www.careerjunction.co.za/data-analyst-at-datonomy-solutions-job-2493352.aspx
31,Data Analyst,"Johannesburg, Gauteng",Permanent Intermediate position,Hewitt Colenbrander Recruitment,R Undisclosed,,30 Nov 2022,25 Dec 2022,25,23,https://www.careerjunction.co.za/data-analyst-job-2493322.aspx
32,Junior Data Analyst,"Centurion, Gauteng",Permanent Junior position,Tiger Personnel Management,R Undisclosed,,30 Nov 2022,25 Dec 2022,25,23,https://www.careerjunction.co.za/junior-data-analyst-job-2493303.aspx
33,Data Reporting Analyst,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Manpower SA,"R33,300 - R41,700 per month",33300.0,30 Nov 2022,02 Dec 2022,2,0,https://www.careerjunction.co.za/data-reporting-analyst-job-2491128.aspx
34,Senior Data Engineer (Azure) - Johannesburg - up to R1.5m PA at e-Merge IT Recruitment,"Johannesburg, Gauteng",Contract Senior position,e-Merge IT Recruitment,"R125,000 per month",125000.0,30 Nov 2022,25 Dec 2022,25,23,https://www.careerjunction.co.za/senior-data-engineer-azure-johannesburg-up-to-r15m-pa-at-e-merge-it-recruitment-job-2493357.aspx
35,Senior DevOps Data Engineer - Johannesburg/Pretoria Rotation - up to R600 per hour at e-Merge IT Recruitment,"Johannesburg, Gauteng
 / Work From Home",Contract Senior position,e-Merge IT Recruitment,"R96,000 per month",96000.0,30 Nov 2022,25 Dec 2022,25,23,https://www.careerjunction.co.za/senior-devops-data-engineer-johannesburg-pretoria-rotation-up-to-r600-per-hour-at-e-merge-it-recruitment-job-2493356.aspx
36,Data Engineer,"Pretoria, Gauteng",Permanent Senior position,Kamo Placements,R Undisclosed,,30 Nov 2022,05 Dec 2022,5,3,https://www.careerjunction.co.za/data-engineer-job-2494594.aspx
37,Senior Data Engineer,"Pretoria, Gauteng",Permanent Senior position,Kamo Placements,R Undisclosed,,30 Nov 2022,05 Dec 2022,5,3,https://www.careerjunction.co.za/senior-data-engineer-job-2494596.aspx
38,SQL Data Analyst,"Randburg, Gauteng",Permanent Intermediate position,,"R30,000 - R50,000 per month",30000.0,29 Nov 2022,02 Jan 2023,34,31,https://www.careerjunction.co.za/sql-data-analyst-job-2494506.aspx
39,Data Modeler,"Johannesburg, Gauteng",Contract Senior position,Sambe Services,Undisclosed,,29 Nov 2022,07 Dec 2022,8,5,https://www.careerjunction.co.za/data-modeler-job-2490969.aspx
40,-	BI and Data platform Technical Lead,"Bellville, Western Cape",Permanent Senior position,Kwena Human Capital,R Undisclosed,,29 Nov 2022,02 Jan 2023,34,31,https://www.careerjunction.co.za/bi-and-data-platform-technical-lead-job-2494550.aspx
41,Senior Data Engineer/ Modeller,"Cape Town Region, Western Cape",Permanent Senior position,Kwena Human Capital,R Undisclosed,,29 Nov 2022,02 Jan 2023,34,31,https://www.careerjunction.co.za/senior-data-engineer-modeller-job-2494525.aspx
42,Cloud Data Engineer,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,26,https://www.careerjunction.co.za/cloud-data-engineer-job-2494512.aspx
43,Senior Data Modeller,"Pretoria CBD, Gauteng",Contract Senior position,Tipp Focus,Undisclosed,,29 Nov 2022,02 Jan 2023,34,31,https://www.careerjunction.co.za/senior-data-modeller-job-2494508.aspx
44,Data Scientist,"Cape Town CBD, Western Cape",Permanent Specialist position,Godisanang Recruitment (Pty) Ltd,Undisclosed,,29 Nov 2022,06 Dec 2022,7,4,https://www.careerjunction.co.za/data-scientist-job-2490914.aspx
45,Data Scientist (2 Year Contract)  at AJ Personnel,"Johannesburg Region, Gauteng",Contract Junior position,AJ Personnel,R Undisclosed,,29 Nov 2022,29 Dec 2022,30,27,https://www.careerjunction.co.za/data-scientist-2-year-contract-at-aj-personnel-job-2494412.aspx
46,"Head of Data, Insights & Analytics at Fempower Personnel","Johannesburg Region, Gauteng",Permanent Senior position,Fempower Personnel,R Undisclosed,,29 Nov 2022,11 Dec 2022,12,9,https://www.careerjunction.co.za/head-of-data-insights-%26-analytics-at-fempower-personnel-job-2492259.aspx
47,Data Architecture Lead at Fempower Personnel,"Johannesburg Region, Gauteng",Permanent Senior position,Fempower Personnel,R Undisclosed,,29 Nov 2022,11 Dec 2022,12,9,https://www.careerjunction.co.za/data-architecture-lead-at-fempower-personnel-job-2492247.aspx
48,Data Scientist,"Cape Town CBD, Western Cape",Permanent Specialist EE position,Phanda Personnel,R Undisclosed,,29 Nov 2022,06 Dec 2022,7,4,https://www.careerjunction.co.za/data-scientist-job-2490863.aspx
49,Crypto Tax / Data Processing Consultant (CH851b) at Capital H Staffing and Advisory Solutions,"Winelands, Western Cape",Permanent Junior position,Capital H Staffing,R Undisclosed,,29 Nov 2022,02 Dec 2022,3,0,https://www.careerjunction.co.za/crypto-tax-data-processing-consultant-ch851b-at-capital-h-staffing-and-advisory-solutions-job-2490929.aspx
50,Data Visualisation Designer,"Johannesburg, Gauteng
 / Work From Home",Contract Senior position,Sambe Services,Undisclosed,,29 Nov 2022,15 Dec 2022,16,13,https://www.careerjunction.co.za/data-visualisation-designer-job-2492297.aspx
51,Data Science Project Manager (CPT/JHB Hybrid) at Datafin Recruitment,"Cape Town, Western Cape",Permanent Management position,Datafin,R Undisclosed,,29 Nov 2022,09 Dec 2022,10,7,https://www.careerjunction.co.za/data-science-project-manager-cpt-jhb-hybrid-at-datafin-recruitment-job-2492315.aspx
52,Data Associate (CPT/JHB Hybrid) at Datafin Recruitment,"Cape Town, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,29 Nov 2022,09 Dec 2022,10,7,https://www.careerjunction.co.za/data-associate-cpt-jhb-hybrid-at-datafin-recruitment-job-2492317.aspx
53,Reporting/Data Analyst at SMEC South Africa,"Cape Town Region, Western Cape",Permanent Intermediate position,SMEC South Africa,Undisclosed,,28 Nov 2022,15 Dec 2022,17,13,https://www.careerjunction.co.za/reporting-data-analyst-at-smec-south-africa-job-2492260.aspx
54,Data Scientist - Data & Insights,"Johannesburg, Gauteng",Permanent Intermediate position,Imperial Logistics,Undisclosed,,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/data-scientist-data-%26-insights-job-2494246.aspx
55,Data Leakage Prevention Officer,"Johannesburg, Gauteng",Permanent Intermediate EE position,Imperial Logistics,Undisclosed,,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/data-leakage-prevention-officer-job-2494243.aspx
56,Data Analyst Specialist,"Centurion, Gauteng
 / Work From Home",Permanent Senior position,Active Recruitment,"R42,000 - R50,000 per month",42000.0,28 Nov 2022,15 Dec 2022,17,13,https://www.careerjunction.co.za/data-analyst-specialist-job-2492303.aspx
57,Data Quality Engineer,"Johannesburg, Gauteng
 / Work From Home",Contract Senior position,Sambe Services,Undisclosed,,28 Nov 2022,15 Dec 2022,17,13,https://www.careerjunction.co.za/data-quality-engineer-job-2492301.aspx
58,BI Data Analyst,"Johannesburg, Gauteng
 / Work From Home",Contract Intermediate position,Sambe Services,Undisclosed,,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/bi-data-analyst-job-2494367.aspx
59,Data Insights and Analytics Lead at Fempower Personnel,"Johannesburg Region, Gauteng",Permanent Senior position,Fempower Personnel,R Undisclosed,,28 Nov 2022,11 Dec 2022,13,9,https://www.careerjunction.co.za/data-insights-and-analytics-lead-at-fempower-personnel-job-2492249.aspx
60,Senior Data Engineer - Remote - R1.2m Per Annum at e-Merge IT Recruitment,"Johannesburg, Gauteng",Permanent Senior position,e-Merge IT Recruitment,"R100,000 per month",100000.0,28 Nov 2022,15 Dec 2022,17,13,https://www.careerjunction.co.za/senior-data-engineer-remote-r12m-per-annum-at-e-merge-it-recruitment-job-2492176.aspx
61,SAP Data Migration Lead,"Johannesburg, Gauteng",Contract Senior position,DCV Sabenza IT and Recruitment,R600.00 per hour,96000.0,28 Nov 2022,06 Dec 2022,8,4,https://www.careerjunction.co.za/sap-data-migration-lead-job-2490820.aspx
62,Data Architect - R1243,"Pretoria, Gauteng",Contract Intermediate position,Jordan HR,R Undisclosed,,28 Nov 2022,27 Dec 2022,29,25,https://www.careerjunction.co.za/data-architect-r1243-job-2494337.aspx
63,Head of Data Insights & Analytics at Only The Best Recruitment Agency,"Parktown, Gauteng",Permanent Management position,Only The Best (Pty) Ltd,"R50,000 - R110,000 per month",50000.0,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/head-of-data-insights-%26-analytics-at-only-the-best-recruitment-agency-job-2494289.aspx
64,Business Analyst: Data and Analytics,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,28 Nov 2022,27 Dec 2022,29,25,https://www.careerjunction.co.za/business-analyst-data-and-analytics-job-2494275.aspx
65,Data Insights and Analytics Lead at Only The Best Recruitment Agency,"Parktown, Gauteng",Permanent Management position,Only The Best (Pty) Ltd,"R50,000 - R100,000 per month",50000.0,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/data-insights-and-analytics-lead-at-only-the-best-recruitment-agency-job-2494283.aspx
66,Data Architecture Lead at Only The Best Recruitment Agency,"Parktown, Gauteng",Permanent Management position,Only The Best (Pty) Ltd,"R70,000 - R100,000 per month",70000.0,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/data-architecture-lead-at-only-the-best-recruitment-agency-job-2494277.aspx
67,Account Manager / Qlik Data Integration Consultant,"Johannesburg, Gauteng",Permanent Specialist position,iOCO Recruitment Solutions,R Undisclosed,,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/account-manager-qlik-data-integration-consultant-job-2494253.aspx
68,Data warehouse Administrator,"Johannesburg, Gauteng",Contract Senior position,Network Contracting Solutions,R350.00 - R400.00 per hour,56000.0,28 Nov 2022,15 Dec 2022,17,13,https://www.careerjunction.co.za/data-warehouse-administrator-job-2494197.aspx
69,Contract Property Data Capturers at O'Brien Recruitment,"Cape Town Region, Western Cape",Contract Junior position,O'Brien Recruitment,R Undisclosed,,28 Nov 2022,10 Dec 2022,12,8,https://www.careerjunction.co.za/contract-property-data-capturers-at-o-brien-recruitment-job-2492157.aspx
70,Data Scientist,"Western Cape, South Africa",Permanent Intermediate position,Hi-Tech Cape Town,"R7,900 - R83,300 per month",7900.0,28 Nov 2022,09 Dec 2022,11,7,https://www.careerjunction.co.za/data-scientist-job-2492106.aspx
71,Data Engineer,"Centurion, Gauteng
 / Work From Home",Permanent Intermediate position,Active Recruitment,"R40,000 - R50,000 per month",40000.0,28 Nov 2022,05 Dec 2022,7,3,https://www.careerjunction.co.za/data-engineer-job-2490698.aspx
72,Mid - Level Data Engineer - REMOTE - R700k Per Annum at e-Merge IT Recruitment,"Johannesburg, Gauteng
 / Work From Home",Permanent Senior position,e-Merge IT Recruitment,"R58,300 per month",58300.0,28 Nov 2022,14 Dec 2022,16,12,https://www.careerjunction.co.za/mid-level-data-engineer-remote-r700k-per-annum-at-e-merge-it-recruitment-job-2492129.aspx
73,Data Engineer,"Midrand, Gauteng",Contract Intermediate EE position,DCV Sabenza IT and Recruitment,Undisclosed,,27 Nov 2022,05 Dec 2022,8,3,https://www.careerjunction.co.za/data-engineer-job-2490602.aspx
74,Data Migration and Integration Lead,"Johannesburg Region, Gauteng
 / Work From Home",Contract Intermediate position,IT Network Recruitment & Consulting,Undisclosed,,27 Nov 2022,22 Dec 2022,25,20,https://www.careerjunction.co.za/data-migration-and-integration-lead-job-2493188.aspx
75,Data Migration and Integration Consultant,"Eastern Cape, South Africa",Contract Intermediate position,DCV Sabenza IT and Recruitment,R Undisclosed,,27 Nov 2022,22 Dec 2022,25,20,https://www.careerjunction.co.za/data-migration-and-integration-consultant-job-2493267.aspx
76,Data Analyst,"Randburg, Gauteng",Contract Intermediate position,,"R20,000 - R25,000 per month",20000.0,27 Nov 2022,04 Dec 2022,7,2,https://www.careerjunction.co.za/data-analyst-job-2490375.aspx
77,Senior Data Specialist Marine,"Century City, Western Cape",Permanent Specialist position,RAD Resources SA,"R62,500 - R67,500 per month",62500.0,27 Nov 2022,13 Dec 2022,16,11,https://www.careerjunction.co.za/senior-data-specialist-marine-job-2491844.aspx
78,Data Quality Solutions Architect,"Johannesburg, Gauteng",Contract Senior position,Tipp Focus,Undisclosed,,27 Nov 2022,04 Dec 2022,7,2,https://www.careerjunction.co.za/data-quality-solutions-architect-job-2490422.aspx
79,Senior Data Scientist (CPT) at Datafin Recruitment,"Cape Town, Western Cape",Permanent Senior position,Datafin,R Undisclosed,,27 Nov 2022,07 Dec 2022,10,5,https://www.careerjunction.co.za/senior-data-scientist-cpt-at-datafin-recruitment-job-2491806.aspx
80,Software Engineer (Data Focus) at Datafin Recruitment,"Stellenbosch, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,26 Nov 2022,16 Dec 2022,20,14,https://www.careerjunction.co.za/software-engineer-data-focus-at-datafin-recruitment-job-2493174.aspx
81,Data Analyst,"Randburg, Gauteng",Permanent Intermediate position,,"R20,000 - R25,000 per month",20000.0,26 Nov 2022,04 Dec 2022,8,2,https://www.careerjunction.co.za/data-analyst-job-2490360.aspx
82,Data Analyst - Retail Ops at O'Brien Recruitment,"Cape Town Region, Western Cape",Permanent Intermediate EE position,O'Brien Recruitment,R Undisclosed,,26 Nov 2022,08 Dec 2022,12,6,https://www.careerjunction.co.za/data-analyst-retail-ops-at-o-brien-recruitment-job-2491752.aspx
83,Data Modeler,"Johannesburg Region, Gauteng
 / Work From Home",Contract Specialist position,Lusapho Professional Services,Undisclosed,,26 Nov 2022,21 Dec 2022,25,19,https://www.careerjunction.co.za/data-modeler-job-2493039.aspx
84,People Data Analyst at SA Taxi Development Finance,"Midrand, Gauteng",Permanent Intermediate EE position,SA Taxi Development Finance,Undisclosed,,25 Nov 2022,11 Dec 2022,16,9,https://www.careerjunction.co.za/people-data-analyst-at-sa-taxi-development-finance-job-2491511.aspx
85,Data Analyst (Power BI),"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Network Contracting Solutions,R400.00 - R480.00 per hour,64000.0,25 Nov 2022,07 Dec 2022,12,5,https://www.careerjunction.co.za/data-analyst-power-bi-job-2491662.aspx
86,Data Engineer Services,"Pretoria CBD, Gauteng",Contract Senior position,Tipp Focus,Undisclosed,,25 Nov 2022,29 Dec 2022,34,27,https://www.careerjunction.co.za/data-engineer-services-job-2494127.aspx
87,Junior Data Manager (12 Months Contract) Wits NICD at AJ Personnel,"Johannesburg Region, Gauteng",Contract Junior position,AJ Personnel,R Undisclosed,,25 Nov 2022,25 Dec 2022,30,23,https://www.careerjunction.co.za/junior-data-manager-12-months-contract-wits-nicd-at-aj-personnel-job-2494115.aspx
88,Data Analyst,"Cape Town CBD, Western Cape
 / Work From Home",Permanent Intermediate position,Acuity Consultants,"R45,800 per month",45800.0,25 Nov 2022,11 Dec 2022,16,9,https://www.careerjunction.co.za/data-analyst-job-2491437.aspx
89,Senior Data Analyst,"Johannesburg, Gauteng
 / Work From Home",Permanent Senior position,BigTalent,"R58,300 - R83,300 per month",58300.0,25 Nov 2022,11 Dec 2022,16,9,https://www.careerjunction.co.za/senior-data-analyst-job-2491573.aspx
90,Data Scientist,"Johannesburg, Gauteng
 / Work From Home",Permanent Junior position,BigTalent,"R29,200 - R41,700 per month",29200.0,25 Nov 2022,11 Dec 2022,16,9,https://www.careerjunction.co.za/data-scientist-job-2491566.aspx
91,Senior Data Scientist,"Johannesburg Region, Gauteng
 / Work From Home",Permanent Senior position,BigTalent,"R83,300 - R125,000 per month",83300.0,25 Nov 2022,11 Dec 2022,16,9,https://www.careerjunction.co.za/senior-data-scientist-job-2491571.aspx
92,Technical Data Analyst,"Eikenbosch, Western Cape",Permanent Intermediate position,,"R29,200 - R40,000 per month",29200.0,25 Nov 2022,06 Dec 2022,11,4,https://www.careerjunction.co.za/technical-data-analyst-job-2491489.aspx
93,Business Consultant - Data (Senior) (Remote) at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,25 Nov 2022,05 Dec 2022,10,3,https://www.careerjunction.co.za/business-consultant-data-senior-remote-at-parvana-recruitment-job-2491501.aspx
94,Data Engineer (CPT Hybrid) at Datafin Recruitment,"Durbanville, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,25 Nov 2022,05 Dec 2022,10,3,https://www.careerjunction.co.za/data-engineer-cpt-hybrid-at-datafin-recruitment-job-2491487.aspx
95,TM1 Data Analytics Consultant at RecruiTech,"Durban North, KwaZulu-Natal
 / Work From Home",Permanent Intermediate position,RecruiTech,"R70,000 - R80,000 per month",70000.0,25 Nov 2022,11 Dec 2022,16,9,https://www.careerjunction.co.za/tm1-data-analytics-consultant-at-recruitech-job-2491479.aspx
96,TM1 Data Analytics Consultant at RecruiTech,"Cape Town CBD, Western Cape
 / Work From Home",Permanent Intermediate position,RecruiTech,"R70,000 - R80,000 per month",70000.0,25 Nov 2022,11 Dec 2022,16,9,https://www.careerjunction.co.za/tm1-data-analytics-consultant-at-recruitech-job-2491478.aspx
97,TM1 Data Analytics Consultant at RecruiTech,"Johannesburg, Gauteng
 / Work From Home",Permanent Intermediate position,RecruiTech,"R70,000 - R80,000 per month",70000.0,25 Nov 2022,11 Dec 2022,16,9,https://www.careerjunction.co.za/tm1-data-analytics-consultant-at-recruitech-job-2491475.aspx
98,Product Data Engineer at NRF National Research Foundation,"Observatory, Western Cape",Contract Specialist EE position,National Research Foundation,R Undisclosed,,24 Nov 2022,07 Dec 2022,13,5,https://www.careerjunction.co.za/product-data-engineer-at-nrf-national-research-foundation-job-2476486.aspx
99,AWS Data Engineering Trainee - T_004,"Pretoria, Gauteng",Contract Intermediate position,Jordan HR,R Undisclosed,,24 Nov 2022,06 Dec 2022,12,4,https://www.careerjunction.co.za/aws-data-engineering-trainee-t-004-job-2491469.aspx
100,ERP Data Quality Specialist,"Pretoria CBD, Gauteng",Contract Specialist position,Tipp Focus,R Undisclosed,,24 Nov 2022,20 Dec 2022,26,18,https://www.careerjunction.co.za/erp-data-quality-specialist-job-2492759.aspx
101,Data Architect (Non-Technical) - Johannesburg - Up to R1.3m Per Annum at e-Merge IT Recruitment,"Sandown, Gauteng",Permanent Senior position,e-Merge IT Recruitment,"R100,000 - R108,300 per month",100000.0,24 Nov 2022,28 Dec 2022,34,26,https://www.careerjunction.co.za/data-architect-non-technical-johannesburg-up-to-r13m-per-annum-at-e-merge-it-recruitment-job-2493979.aspx
102,Product Data Engineer,"Cape Town CBD, Western Cape",Permanent Specialist position,Phanda Personnel,R Undisclosed,,24 Nov 2022,28 Dec 2022,34,26,https://www.careerjunction.co.za/product-data-engineer-job-2493960.aspx
103,Data Modeller - Johannesburg - Up to R850k Per Annum at e-Merge IT Recruitment,"Johannesburg, Gauteng",Permanent Senior position,e-Merge IT Recruitment,"R66,700 - R70,800 per month",66700.0,24 Nov 2022,28 Dec 2022,34,26,https://www.careerjunction.co.za/data-modeller-johannesburg-up-to-r850k-per-annum-at-e-merge-it-recruitment-job-2493955.aspx
104,Product Data Engineer - 7 Years Contract,"Cape Town, Western Cape",Contract Senior position,Kamo Placements,R Undisclosed,,24 Nov 2022,07 Dec 2022,13,5,https://www.careerjunction.co.za/product-data-engineer-7-years-contract-job-2493930.aspx
